id,composite,subject_area,entity,attribute,type
25700,BASIC,Loan,Syndicated Loan (Agent),Non Accessible New Funding Amount,Amount
25768,BASIC,Loan,Syndicated Loan (Agent),Non Accessible Original Maturity Day Count,Count
25784,BASIC,Loan,Syndicated Loan (Agent),Non Accessible Original Maturity Month Count,Count
25649,BASIC,Loan,Syndicated Loan (Agent),Non Accessible Rolled Over Amount,Amount
55594,COMPOSITE,Loan,Syndicated Loan (Agent),Non Operational Outflow Amount,Multi Currency 3
19908,COMPONENT,Loan,Syndicated Loan (Agent),Non Operational Outflow Amount.Group Reporting Currency,Amount
19906,COMPONENT,Loan,Syndicated Loan (Agent),Non Operational Outflow Amount.Local Reporting Currency,Amount
19907,COMPONENT,Loan,Syndicated Loan (Agent),Non Operational Outflow Amount.Transaction Currency,Amount
14630,BASIC,Loan,Syndicated Loan (Agent),Non Performing (FINREP) Indicator,Indicator
14634,BASIC,Loan,Syndicated Loan (Agent),Non Performing (Statutory) Indicator,Indicator
14638,BASIC,Loan,Syndicated Loan (Agent),Notice Period Count,Time Period
13410,BASIC,Loan,Syndicated Loan (Agent),Offset Indicator,Indicator
22077,BASIC,Loan,Syndicated Loan (Agent),Offset Interest Rate,Rate
58874,BASIC,Loan,Syndicated Loan (Agent),Offset Loan Balance Amount,Amount
13551,BASIC,Loan,Syndicated Loan (Agent),One Off Charge Waived Indicator,Indicator
54284,COMPOSITE,Loan,Syndicated Loan (Agent),Operational Outflow Amount,Multi Currency 3
16379,COMPONENT,Loan,Syndicated Loan (Agent),Operational Outflow Amount.Group Reporting Currency,Amount
17073,COMPONENT,Loan,Syndicated Loan (Agent),Operational Outflow Amount.Local Reporting Currency,Amount
17087,COMPONENT,Loan,Syndicated Loan (Agent),Operational Outflow Amount.Transaction Currency,Amount
11113,BASIC,Loan,Syndicated Loan (Agent),Original Balance Amount,Multi Currency Amount
15531,BASIC,Loan,Syndicated Loan (Agent),Original Contract Start Date,Date
15568,BASIC,Loan,Syndicated Loan (Agent),Original Maturity Date,Date
17213,BASIC,Loan,Syndicated Loan (Agent),Original Maturity Day Count,Time Period
57835,BASIC,Loan,Syndicated Loan (Agent),Original Maturity Month Count,Count
59554,REFERENCE,Loan,Syndicated Loan (Agent),Originating Asset Finance Agreement Reference,Reference
57652,BASIC,Loan,Syndicated Loan (Agent),Originating Branch Sub National Sort Code NSC,Identifier Num
60628,REFERENCE,Loan,Syndicated Loan (Agent),Originating Employment Position Reference,Reference
36635,REFERENCE,Loan,Syndicated Loan (Agent),Originating Guarantee Reference,Reference
36643,REFERENCE,Loan,Syndicated Loan (Agent),Originating Letter Of Credit Reference,Reference
14589,REFERENCE,Loan,Syndicated Loan (Agent),Originating Loan Application Reference,Reference
60698,BASIC,Loan,Syndicated Loan (Agent),Originating Loan Repayment Subtype Code,Code
60678,BASIC,Loan,Syndicated Loan (Agent),Originating Loan Repayment Type Code,Code
57623,BASIC,Loan,Syndicated Loan (Agent),Originating Parent National Sort Code NSC Number,Identifier Num
26026,REFERENCE,Loan,Syndicated Loan (Agent),Originating Product Application Reference,Reference
61627,BASIC,Loan,Syndicated Loan (Agent),Originating Relationship Manager Job Title Code,Code
54992,COMPOSITE,Loan,Syndicated Loan (Agent),Other Emergency Liquidity Assistance Programme Amount,Multi Currency 3
19314,COMPONENT,Loan,Syndicated Loan (Agent),Other Emergency Liquidity Assistance Programme Amount.Group Reporting Currency,Amount
19313,COMPONENT,Loan,Syndicated Loan (Agent),Other Emergency Liquidity Assistance Programme Amount.Local Reporting Currency,Amount
19312,COMPONENT,Loan,Syndicated Loan (Agent),Other Emergency Liquidity Assistance Programme Amount.Transaction Currency,Amount
57400,BASIC,Loan,Syndicated Loan (Agent),Other Source System Code,Code
57429,BASIC,Loan,Syndicated Loan (Agent),Other Source System Identifier,Identifier Num
55030,COMPOSITE,Loan,Syndicated Loan (Agent),Outstanding Balance At Transfer Amount,Multi Currency 3
19541,COMPONENT,Loan,Syndicated Loan (Agent),Outstanding Balance At Transfer Amount.Group Reporting Currency,Amount
19542,COMPONENT,Loan,Syndicated Loan (Agent),Outstanding Balance At Transfer Amount.Local Reporting Currency,Amount
19540,COMPONENT,Loan,Syndicated Loan (Agent),Outstanding Balance At Transfer Amount.Transaction Currency,Amount
56664,COMPOSITE,Loan,Syndicated Loan (Agent),Overpayments Amount,Multi Currency 3
56665,COMPONENT,Loan,Syndicated Loan (Agent),Overpayments Amount.Group Reporting Currency,Amount
56666,COMPONENT,Loan,Syndicated Loan (Agent),Overpayments Amount.Local Reporting Currency,Amount
56667,COMPONENT,Loan,Syndicated Loan (Agent),Overpayments Amount.Transaction Currency,Amount
15463,BASIC,Loan,Syndicated Loan (Agent),Parent National Sort Code NSC Number,Identifier Num
56861,BASIC,Loan,Syndicated Loan (Agent),Payment Method Type Code,Code
60163,BASIC,Loan,Syndicated Loan (Agent),Payment Only Against Cleared Funds Indicator,Indicator
54995,COMPOSITE,Loan,Syndicated Loan (Agent),Performing Balances Amount,Multi Currency 3
19323,COMPONENT,Loan,Syndicated Loan (Agent),Performing Balances Amount.Group Reporting Currency,Amount
19322,COMPONENT,Loan,Syndicated Loan (Agent),Performing Balances Amount.Local Reporting Currency,Amount
19321,COMPONENT,Loan,Syndicated Loan (Agent),Performing Balances Amount.Transaction Currency,Amount
57517,BASIC,Loan,Syndicated Loan (Agent),Phased Drawdown Indicator,Indicator
14656,BASIC,Loan,Syndicated Loan (Agent),Pool De-Designation Date,Date
14662,BASIC,Loan,Syndicated Loan (Agent),Pool Designation Date,Date
14169,BASIC,Loan,Syndicated Loan (Agent),Portfolio Impairment Provision Coverage On Performing Book Percentage,Percentage
16438,BASIC,Loan,Syndicated Loan (Agent),PRA Market Class Code,Code
61872,BASIC,Loan,Syndicated Loan (Agent),Problem Account Hardcore Indicator,Indicator
60212,BASIC,Loan,Syndicated Loan (Agent),Problem Account Indicator,Indicator
62424,REFERENCE,Loan,Syndicated Loan (Agent),Product Business Unit Reference,Reference
22346,BASIC,Loan,Syndicated Loan (Agent),Product Incentives Description,Description
24556,REFERENCE,Loan,Syndicated Loan (Agent),Product Reference,Reference
14674,BASIC,Loan,Syndicated Loan (Agent),Purchase Date,Date
55031,COMPOSITE,Loan,Syndicated Loan (Agent),Purchase Price Amount,Multi Currency 3
19548,COMPONENT,Loan,Syndicated Loan (Agent),Purchase Price Amount.Group Reporting Currency,Amount
19547,COMPONENT,Loan,Syndicated Loan (Agent),Purchase Price Amount.Local Reporting Currency,Amount
19546,COMPONENT,Loan,Syndicated Loan (Agent),Purchase Price Amount.Transaction Currency,Amount
51514,BASIC,Loan,Syndicated Loan (Agent),Purpose Of Loan Type Code,Code
51853,BASIC,Loan,Syndicated Loan (Agent),Redemption Effect Status Code,Code
14680,BASIC,Loan,Syndicated Loan (Agent),Regulated Loan Code,Code
61657,REFERENCE,Loan,Syndicated Loan (Agent),Regulatory Authority Reference,Reference
26105,BASIC,Loan,Syndicated Loan (Agent),Relationship Manager Code,Code
14687,BASIC,Loan,Syndicated Loan (Agent),Repayment Vehicle Type,Code
59960,BASIC,Loan,Syndicated Loan (Agent),Repossession Indicator,Indicator
51751,BASIC,Loan,Syndicated Loan (Agent),Residual Debt Movement Amount,Amount
13350,BASIC,Loan,Syndicated Loan (Agent),Retail Account Type Code,Code
15573,BASIC,Loan,Syndicated Loan (Agent),Retail Non Retail Code,Code
61973,BASIC,Loan,Syndicated Loan (Agent),Returned Mail Indicator,Indicator
62003,BASIC,Loan,Syndicated Loan (Agent),Returned Mail Type,Code
14688,BASIC,Loan,Syndicated Loan (Agent),Revolving Indicator,Indicator
57342,REFERENCE,Loan,Syndicated Loan (Agent),Risk Booker Reference,Reference
63048,REFERENCE,Loan,Syndicated Loan (Agent),Risk Rating Model Reference,Reference
57371,REFERENCE,Loan,Syndicated Loan (Agent),Risk Taker Reference,Reference
55038,COMPOSITE,Loan,Syndicated Loan (Agent),Risk Weighted Asset Amount,Multi Currency 3
19575,COMPONENT,Loan,Syndicated Loan (Agent),Risk Weighted Asset Amount.Group Reporting Currency,Amount
19573,COMPONENT,Loan,Syndicated Loan (Agent),Risk Weighted Asset Amount.Local Reporting Currency,Amount
19574,COMPONENT,Loan,Syndicated Loan (Agent),Risk Weighted Asset Amount.Transaction Currency,Amount
15577,BASIC,Loan,Syndicated Loan (Agent),Rollover Count,Count
16146,BASIC,Loan,Syndicated Loan (Agent),Rollover Credit Interest Rate,Rate
22149,BASIC,Loan,Syndicated Loan (Agent),Rollover Debit Interest Rate,Rate
14700,BASIC,Loan,Syndicated Loan (Agent),Sale Date,Date
55560,COMPOSITE,Loan,Syndicated Loan (Agent),Sale Price Amount,Multi Currency 3
19585,COMPONENT,Loan,Syndicated Loan (Agent),Sale Price Amount.Group Reporting Currency,Amount
19587,COMPONENT,Loan,Syndicated Loan (Agent),Sale Price Amount.Local Reporting Currency,Amount
19586,COMPONENT,Loan,Syndicated Loan (Agent),Sale Price Amount.Transaction Currency,Amount
51545,BASIC,Loan,Syndicated Loan (Agent),Secured Unsecured Indicator,Indicator
40051,BASIC,Loan,Syndicated Loan (Agent),Securitisation Bank Account Indicator,Indicator
14709,BASIC,Loan,Syndicated Loan (Agent),Securitisation Eligibility Indicator,Indicator
14715,BASIC,Loan,Syndicated Loan (Agent),Securitised Loan Type Code,Code
35177,REFERENCE,Loan,Syndicated Loan (Agent),Security Trade Reference,Reference
14719,BASIC,Loan,Syndicated Loan (Agent),Seniority Type Code,Code
33161,BASIC,Loan,Syndicated Loan (Agent),Shadow Balance Amount,Amount
33175,BASIC,Loan,Syndicated Loan (Agent),Shadow Transaction Amount,Amount
13357,BASIC,Loan,Syndicated Loan (Agent),Source System Account Type,Code
16738,BASIC,Loan,Syndicated Loan (Agent),Source System Code,Code
40033,BASIC,Loan,Syndicated Loan (Agent),SPE Cash Deposit Amount,Multi Currency Amount
62563,BASIC,Loan,Syndicated Loan (Agent),Specialised Lending Supervisory Category Code,Code
54638,COMPOSITE,Loan,Syndicated Loan (Agent),Specific Provision Overlay Amount,Multi Currency 3
15327,COMPONENT,Loan,Syndicated Loan (Agent),Specific Provision Overlay Amount.Group Reporting Currency,Amount
14720,COMPONENT,Loan,Syndicated Loan (Agent),Specific Provision Overlay Amount.Local Reporting Currency,Amount
15312,COMPONENT,Loan,Syndicated Loan (Agent),Specific Provision Overlay Amount.Transaction Currency,Amount
15591,BASIC,Loan,Syndicated Loan (Agent),Staff Account Indicator,Indicator
14733,BASIC,Loan,Syndicated Loan (Agent),Standardized Approach Risk Weight Type,Code
62217,BASIC,Loan,Syndicated Loan (Agent),Sub Book Code,Code
62485,BASIC,Loan,Syndicated Loan (Agent),Subordination Level Code,Code
13548,BASIC,Loan,Syndicated Loan (Agent),Surcharge Rate,Rate
13558,BASIC,Loan,Syndicated Loan (Agent),Surcharge Waived Indicator,Indicator
33028,BASIC,Loan,Syndicated Loan (Agent),SWIFT Bank Identifier Code BIC,Identifier Num
11154,REFERENCE,Loan,Syndicated Loan (Agent),Syndication Participation Reference,Reference
36726,BASIC,Loan,Syndicated Loan (Agent),Synthetic Securitised Loan Indicator,Indicator
24930,REFERENCE,Loan,Syndicated Loan (Agent),System Calendar Reference,Reference
54572,COMPOSITE,Loan,Syndicated Loan (Agent),Total Account Balance,Multi Currency 3
54233,COMPOSITE,Loan,Syndicated Loan (Agent),Total Account Balance Including EIR Adjustment,Multi Currency 3
15597,COMPONENT,Loan,Syndicated Loan (Agent),Total Account Balance Including EIR Adjustment.Group Reporting Currency,Amount
15603,COMPONENT,Loan,Syndicated Loan (Agent),Total Account Balance Including EIR Adjustment.Local Reporting Currency,Amount
15596,COMPONENT,Loan,Syndicated Loan (Agent),Total Account Balance Including EIR Adjustment.Transaction Currency,Amount
13361,COMPONENT,Loan,Syndicated Loan (Agent),Total Account Balance.Group Reporting Currency,Amount
13365,COMPONENT,Loan,Syndicated Loan (Agent),Total Account Balance.Local Reporting Currency,Amount
13370,COMPONENT,Loan,Syndicated Loan (Agent),Total Account Balance.Transaction Currency,Amount
14428,BASIC,Loan,Syndicated Loan (Agent),Total Days Past Due Count,Time Period
54677,COMPOSITE,Loan,Syndicated Loan (Agent),Total Earning Assets Amount,Multi Currency 3
20308,COMPONENT,Loan,Syndicated Loan (Agent),Total Earning Assets Amount.Group Reporting Currency,Amount
20309,COMPONENT,Loan,Syndicated Loan (Agent),Total Earning Assets Amount.Local Reporting Currency,Amount
20310,COMPONENT,Loan,Syndicated Loan (Agent),Total Earning Assets Amount.Transaction Currency,Amount
54694,COMPOSITE,Loan,Syndicated Loan (Agent),Total Interest Expense Amount,Multi Currency 3
20382,COMPONENT,Loan,Syndicated Loan (Agent),Total Interest Expense Amount.Group Reporting Currency,Amount
20381,COMPONENT,Loan,Syndicated Loan (Agent),Total Interest Expense Amount.Local Reporting Currency,Amount
20380,COMPONENT,Loan,Syndicated Loan (Agent),Total Interest Expense Amount.Transaction Currency,Amount
54698,COMPOSITE,Loan,Syndicated Loan (Agent),Total Interest Income Amount,Multi Currency 3
20400,COMPONENT,Loan,Syndicated Loan (Agent),Total Interest Income Amount.Group Reporting Currency,Amount
20398,COMPONENT,Loan,Syndicated Loan (Agent),Total Interest Income Amount.Local Reporting Currency,Amount
20399,COMPONENT,Loan,Syndicated Loan (Agent),Total Interest Income Amount.Transaction Currency,Amount
56616,COMPOSITE,Loan,Syndicated Loan (Agent),Total Margin Accrual Amount,Multi Currency 3
18763,COMPONENT,Loan,Syndicated Loan (Agent),Total Margin Accrual Amount.Group Reporting Currency,Amount
18764,COMPONENT,Loan,Syndicated Loan (Agent),Total Margin Accrual Amount.Local Reporting Currency,Amount
18765,COMPONENT,Loan,Syndicated Loan (Agent),Total Margin Accrual Amount.Transaction Currency,Amount
25614,BASIC,Loan,Syndicated Loan (Agent),Total Matured Amount,Amount
25716,BASIC,Loan,Syndicated Loan (Agent),Total New Funding Amount,Amount
61326,COMPOSITE,Loan,Syndicated Loan (Agent),Total Post-Default Drawdown Amount,Multi Currency 3
61328,COMPONENT,Loan,Syndicated Loan (Agent),Total Post-Default Drawdown Amount.Group Reporting Currency,Amount
61327,COMPONENT,Loan,Syndicated Loan (Agent),Total Post-Default Drawdown Amount.Local Reporting Currency,Amount
61329,COMPONENT,Loan,Syndicated Loan (Agent),Total Post-Default Drawdown Amount.Transaction Currency,Amount
14220,BASIC,Loan,Syndicated Loan (Agent),Total Provision Coverage On Total Book Percentage,Percentage
51831,BASIC,Loan,Syndicated Loan (Agent),Total Residual Value Amount,Amount
25665,BASIC,Loan,Syndicated Loan (Agent),Total Rolled Over Amount,Amount
14750,BASIC,Loan,Syndicated Loan (Agent),Tranche Identifier Code,Identifier Num
15606,BASIC,Loan,Syndicated Loan (Agent),Transaction Count,Count
22499,BASIC,Loan,Syndicated Loan (Agent),Transfer Pricing Benefit Rate,Rate
55562,COMPOSITE,Loan,Syndicated Loan (Agent),Transfer Pricing Cost Amount,Multi Currency 3
19596,COMPONENT,Loan,Syndicated Loan (Agent),Transfer Pricing Cost Amount.Group Reporting Currency,Amount
19595,COMPONENT,Loan,Syndicated Loan (Agent),Transfer Pricing Cost Amount.Local Reporting Currency,Amount
19594,COMPONENT,Loan,Syndicated Loan (Agent),Transfer Pricing Cost Amount.Transaction Currency,Amount
55566,COMPOSITE,Loan,Syndicated Loan (Agent),Transfer Value Amount,Multi Currency 3
19610,COMPONENT,Loan,Syndicated Loan (Agent),Transfer Value Amount.Group Reporting Currency,Amount
19609,COMPONENT,Loan,Syndicated Loan (Agent),Transfer Value Amount.Local Reporting Currency,Amount
19611,COMPONENT,Loan,Syndicated Loan (Agent),Transfer Value Amount.Transaction Currency,Amount
54291,COMPOSITE,Loan,Syndicated Loan (Agent),Uncleared Effects Lodged,Multi Currency 3
16388,COMPONENT,Loan,Syndicated Loan (Agent),Uncleared Effects Lodged.Group Reporting Currency,Amount
17100,COMPONENT,Loan,Syndicated Loan (Agent),Uncleared Effects Lodged.Local Reporting Currency,Amount
17104,COMPONENT,Loan,Syndicated Loan (Agent),Uncleared Effects Lodged.Transaction Currency,Amount
62459,BASIC,Loan,Syndicated Loan (Agent),Unconditionally Cancellable Indicator,Indicator
15451,BASIC,Loan,Syndicated Loan (Agent),Unique Account Number,Identifier Num
60011,BASIC,Loan,Syndicated Loan (Agent),Unlikely To Pay UTP Indicator,Indicator
61404,BASIC,Loan,Syndicated Loan (Agent),Unlikely To Pay UTP Indicator Date,Date
14764,BASIC,Loan,Syndicated Loan (Agent),Until Further Notice Indicator,Indicator
26165,BASIC,Loan,Syndicated Loan (Agent),Validated IBAN Indicator,Indicator
16454,BASIC,Loan,Syndicated Loan (Agent),Vintage Year Code Number,Time Period
16211,BASIC,Loan,Syndicated Loan (Agent),Weighted Average Account Accessibility Percentage,Percentage
55012,COMPOSITE,Loan,Syndicated Loan (Agent),Weighted Average Credit Grade Amount,Multi Currency 3
19473,COMPONENT,Loan,Syndicated Loan (Agent),Weighted Average Credit Grade Amount.Group Reporting Currency,Amount
19471,COMPONENT,Loan,Syndicated Loan (Agent),Weighted Average Credit Grade Amount.Local Reporting Currency,Amount
19472,COMPONENT,Loan,Syndicated Loan (Agent),Weighted Average Credit Grade Amount.Transaction Currency,Amount
14261,BASIC,Loan,Syndicated Loan (Agent),Weighted Average Margin Percentage,Percentage
60131,BASIC,Loan,Syndicated Loan (Agent),Worst Experience Arrears Amount,Amount
25582,BASIC,Loan,Syndicated Loan (Participant),Accessible Matured Amount,Amount
25685,BASIC,Loan,Syndicated Loan (Participant),Accessible New Funding Amount,Amount
25737,BASIC,Loan,Syndicated Loan (Participant),Accessible Original Maturity Day Count,Count
25753,BASIC,Loan,Syndicated Loan (Participant),Accessible Original Maturity Month Count,Count
25634,BASIC,Loan,Syndicated Loan (Participant),Accessible Rolled Over Amount,Amount
55604,COMPOSITE,Loan,Syndicated Loan (Participant),Account Accessibility Credit Amount,Multi Currency 3
19939,COMPONENT,Loan,Syndicated Loan (Participant),Account Accessibility Credit Amount.Group Reporting Currency,Amount
19941,COMPONENT,Loan,Syndicated Loan (Participant),Account Accessibility Credit Amount.Local Reporting Currency,Amount
19940,COMPONENT,Loan,Syndicated Loan (Participant),Account Accessibility Credit Amount.Transaction Currency,Amount
25233,REFERENCE,Loan,Syndicated Loan (Participant),Account Basel III Customer Type Classification Reference,Reference
13125,BASIC,Loan,Syndicated Loan (Participant),Account Blocked Indicator,Indicator
13130,BASIC,Loan,Syndicated Loan (Participant),Account Close Date,Date
13131,BASIC,Loan,Syndicated Loan (Participant),Account Closed Indicator,Indicator
57688,BASIC,Loan,Syndicated Loan (Participant),Account Closure Reason Code,Code
17113,REFERENCE,Loan,Syndicated Loan (Participant),Account Company Code Unit Reference,Reference
15493,REFERENCE,Loan,Syndicated Loan (Participant),Account Currency Reference,Reference
60747,BASIC,Loan,Syndicated Loan (Participant),Account Default Status Code,Code
61596,BASIC,Loan,Syndicated Loan (Participant),Account GBIX Code,Code
15678,BASIC,Loan,Syndicated Loan (Participant),Account Holder Count,Count
33014,BASIC,Loan,Syndicated Loan (Participant),Account Name,Name
58205,BASIC,Loan,Syndicated Loan (Participant),Account Nickname,Name
26066,BASIC,Loan,Syndicated Loan (Participant),Account Number,Identifier Num
13152,BASIC,Loan,Syndicated Loan (Participant),Account Open Date,Date
40016,REFERENCE,Loan,Syndicated Loan (Participant),Account Provider Reference,Reference
59673,BASIC,Loan,Syndicated Loan (Participant),Account Status Code,Code
13161,BASIC,Loan,Syndicated Loan (Participant),Account Suboffice Code,Identifier Num
14340,BASIC,Loan,Syndicated Loan (Participant),Accounting Write Down Amount,Amount
14276,BASIC,Loan,Syndicated Loan (Participant),Accrual Basis Code,Code
55598,COMPOSITE,Loan,Syndicated Loan (Participant),Accrued Fee Amount,Multi Currency 3
19919,COMPONENT,Loan,Syndicated Loan (Participant),Accrued Fee Amount.Group Reporting Currency,Amount
19920,COMPONENT,Loan,Syndicated Loan (Participant),Accrued Fee Amount.Local Reporting Currency,Amount
19918,COMPONENT,Loan,Syndicated Loan (Participant),Accrued Fee Amount.Transaction Currency,Amount
10924,REFERENCE,Loan,Syndicated Loan (Participant),Agent Reference,Reference
14281,BASIC,Loan,Syndicated Loan (Participant),Annualised Agreed Rate,Rate
55014,COMPOSITE,Loan,Syndicated Loan (Participant),Arrears Amount,Multi Currency 3
19479,COMPONENT,Loan,Syndicated Loan (Participant),Arrears Amount.Group Reporting Currency,Amount
19477,COMPONENT,Loan,Syndicated Loan (Participant),Arrears Amount.Local Reporting Currency,Amount
19478,COMPONENT,Loan,Syndicated Loan (Participant),Arrears Amount.Transaction Currency,Amount
61501,COMPOSITE,Loan,Syndicated Loan (Participant),Arrears Interest Amount,Multi Currency 3
61503,COMPONENT,Loan,Syndicated Loan (Participant),Arrears Interest Amount.Group Reporting Currency,Amount
61502,COMPONENT,Loan,Syndicated Loan (Participant),Arrears Interest Amount.Local Reporting Currency,Amount
61504,COMPONENT,Loan,Syndicated Loan (Participant),Arrears Interest Amount.Transaction Currency,Amount
58072,BASIC,Loan,Syndicated Loan (Participant),Arrears Status Type Code,Code
59772,BASIC,Loan,Syndicated Loan (Participant),Arrears Status Type Date,Date
33078,REFERENCE,Loan,Syndicated Loan (Participant),Associated Provision Reference,Reference
54931,COMPOSITE,Loan,Syndicated Loan (Participant),Average Cleared Balance,Multi Currency 3
25025,COMPONENT,Loan,Syndicated Loan (Participant),Average Cleared Balance.Group Reporting Currency,Amount
25045,COMPONENT,Loan,Syndicated Loan (Participant),Average Cleared Balance.Local Reporting Currency,Amount
25063,COMPONENT,Loan,Syndicated Loan (Participant),Average Cleared Balance.Transaction Currency,Amount
54556,COMPOSITE,Loan,Syndicated Loan (Participant),Average Cleared Credit Balance,Multi Currency 3
13486,COMPONENT,Loan,Syndicated Loan (Participant),Average Cleared Credit Balance.Group Reporting Currency,Amount
13488,COMPONENT,Loan,Syndicated Loan (Participant),Average Cleared Credit Balance.Local Reporting Currency,Amount
13165,COMPONENT,Loan,Syndicated Loan (Participant),Average Cleared Credit Balance.Transaction Currency,Amount
54797,COMPOSITE,Loan,Syndicated Loan (Participant),Average Cleared Debit Balance,Multi Currency 3
21729,COMPONENT,Loan,Syndicated Loan (Participant),Average Cleared Debit Balance.Group Reporting Currency,Amount
21692,COMPONENT,Loan,Syndicated Loan (Participant),Average Cleared Debit Balance.Local Reporting Currency,Amount
21725,COMPONENT,Loan,Syndicated Loan (Participant),Average Cleared Debit Balance.Transaction Currency,Amount
15691,BASIC,Loan,Syndicated Loan (Participant),Average Margin Rate,Rate
54951,COMPOSITE,Loan,Syndicated Loan (Participant),Balances Under Provision Amount,Multi Currency 3
18912,COMPONENT,Loan,Syndicated Loan (Participant),Balances Under Provision Amount.Group Reporting Currency,Amount
18911,COMPONENT,Loan,Syndicated Loan (Participant),Balances Under Provision Amount.Local Reporting Currency,Amount
18910,COMPONENT,Loan,Syndicated Loan (Participant),Balances Under Provision Amount.Transaction Currency,Amount
51232,BASIC,Loan,Syndicated Loan (Participant),Bank Branded Indicator,Indicator
14290,BASIC,Loan,Syndicated Loan (Participant),Bank Cost Of Fund Recovery Rate,Rate
60657,BASIC,Loan,Syndicated Loan (Participant),Basel Approach Code,Code
57552,BASIC,Loan,Syndicated Loan (Participant),Basic Bank Account Number BBAN,Identifier Num
15972,BASIC,Loan,Syndicated Loan (Participant),Behavioural Outflow Adjustment Amount,Amount
15540,REFERENCE,Loan,Syndicated Loan (Participant),Benchmark Rate Reference,Reference
61907,BASIC,Loan,Syndicated Loan (Participant),Book Code,Identifier Num
54628,COMPOSITE,Loan,Syndicated Loan (Participant),Book Value Amount,Multi Currency 3
14295,COMPONENT,Loan,Syndicated Loan (Participant),Book Value Amount.Group Reporting Currency,Amount
14298,COMPONENT,Loan,Syndicated Loan (Participant),Book Value Amount.Local Reporting Currency,Amount
14308,COMPONENT,Loan,Syndicated Loan (Participant),Book Value Amount.Transaction Currency,Amount
26056,BASIC,Loan,Syndicated Loan (Participant),Branch Sub National Sort Code NSC,Identifier Num
51252,REFERENCE,Loan,Syndicated Loan (Participant),Brand Reference,Reference
14312,BASIC,Loan,Syndicated Loan (Participant),Business Day Credit Convention Code,Code
21768,BASIC,Loan,Syndicated Loan (Participant),Business Day Debit Convention Code,Code
14318,BASIC,Loan,Syndicated Loan (Participant),Cancellable Indicator,Indicator
14322,BASIC,Loan,Syndicated Loan (Participant),Cancellation Frequency,Time Period
55018,COMPOSITE,Loan,Syndicated Loan (Participant),Capital Required Amount,Multi Currency 3
19497,COMPONENT,Loan,Syndicated Loan (Participant),Capital Required Amount.Group Reporting Currency,Amount
19495,COMPONENT,Loan,Syndicated Loan (Participant),Capital Required Amount.Local Reporting Currency,Amount
19496,COMPONENT,Loan,Syndicated Loan (Participant),Capital Required Amount.Transaction Currency,Amount
15477,BASIC,Loan,Syndicated Loan (Participant),CBI Deposit Interest Rate Type,Code
15615,BASIC,Loan,Syndicated Loan (Participant),CBoI Market Class Code,Code
13318,BASIC,Loan,Syndicated Loan (Participant),CBoI Non Retail Product Type,Code
14334,BASIC,Loan,Syndicated Loan (Participant),Cession Tradable Agreed Indicator,Indicator
54868,COMPOSITE,Loan,Syndicated Loan (Participant),Change (Delta) In Credit Interest Accrual Amount,Multi Currency 3
22392,COMPONENT,Loan,Syndicated Loan (Participant),Change (Delta) In Credit Interest Accrual Amount.Group Reporting Currency,Amount
22411,COMPONENT,Loan,Syndicated Loan (Participant),Change (Delta) In Credit Interest Accrual Amount.Local Reporting Currency,Amount
22427,COMPONENT,Loan,Syndicated Loan (Participant),Change (Delta) In Credit Interest Accrual Amount.Transaction Currency,Amount
54789,COMPOSITE,Loan,Syndicated Loan (Participant),Change (Delta) In Debit Interest Accrual Amount,Multi Currency 3
21491,COMPONENT,Loan,Syndicated Loan (Participant),Change (Delta) In Debit Interest Accrual Amount.Group Reporting Currency,Amount
21505,COMPONENT,Loan,Syndicated Loan (Participant),Change (Delta) In Debit Interest Accrual Amount.Local Reporting Currency,Amount
21518,COMPONENT,Loan,Syndicated Loan (Participant),Change (Delta) In Debit Interest Accrual Amount.Transaction Currency,Amount
54229,COMPOSITE,Loan,Syndicated Loan (Participant),Cleared Balance,Multi Currency 3
15482,COMPONENT,Loan,Syndicated Loan (Participant),Cleared Balance.Group Reporting Currency,Amount
15486,COMPONENT,Loan,Syndicated Loan (Participant),Cleared Balance.Local Reporting Currency,Amount
15491,COMPONENT,Loan,Syndicated Loan (Participant),Cleared Balance.Transaction Currency,Amount
62160,BASIC,Loan,Syndicated Loan (Participant),Consecutive Days In Arrears Count,Count
60105,BASIC,Loan,Syndicated Loan (Participant),Consecutive Days Past Due Count,Count
63392,BASIC,Loan,Syndicated Loan (Participant),Contextual Identifier,Identifier Num
13193,BASIC,Loan,Syndicated Loan (Participant),Contract Start Date,Date
56881,COMPOSITE,Loan,Syndicated Loan (Participant),Contractual Repayment Amount,Multi Currency 3
56882,COMPONENT,Loan,Syndicated Loan (Participant),Contractual Repayment Amount.Group Reporting Currency,Amount
56883,COMPONENT,Loan,Syndicated Loan (Participant),Contractual Repayment Amount.Local Reporting Currency,Amount
56884,COMPONENT,Loan,Syndicated Loan (Participant),Contractual Repayment Amount.Transaction Currency,Amount
55578,COMPOSITE,Loan,Syndicated Loan (Participant),Contractual Write Off Amount,Multi Currency 3
61126,COMPONENT,Loan,Syndicated Loan (Participant),Contractual Write Off Amount.Group Reporting Currency,Amount
61101,COMPONENT,Loan,Syndicated Loan (Participant),Contractual Write Off Amount.Local Reporting Currency,Amount
61151,COMPONENT,Loan,Syndicated Loan (Participant),Contractual Write Off Amount.Transaction Currency,Amount
21535,BASIC,Loan,Syndicated Loan (Participant),Control Account Indicator,Indicator
