id,composite,subject_area,entity,attribute,type
33177,COMPONENT,Account,Loan Account,Secured on balance allocated exposure amount.EUR,Numeric
33184,COMPONENT,Account,Cash Flow Loans Account,Secured on balance allocated exposure amount.LCY,Numeric
33182,COMPONENT,Account,Credit Card Account,Secured on balance allocated exposure amount.LCY,Numeric
33186,COMPONENT,Account,Individual Loan Account,Secured on balance allocated exposure amount.LCY,Numeric
33190,COMPONENT,Account,Legal Loan Account,Secured on balance allocated exposure amount.LCY,Numeric
33192,COMPONENT,Account,Letter of Credit,Secured on balance allocated exposure amount.LCY,Numeric
33175,COMPONENT,Account,Loan Account,Secured on balance allocated exposure amount.LCY,Numeric
33187,COMPONENT,Account,Cash Flow Loans Account,Secured on balance allocated exposure amount.OCY,Numeric
33185,COMPONENT,Account,Credit Card Account,Secured on balance allocated exposure amount.OCY,Numeric
33189,COMPONENT,Account,Individual Loan Account,Secured on balance allocated exposure amount.OCY,Numeric
33193,COMPONENT,Account,Legal Loan Account,Secured on balance allocated exposure amount.OCY,Numeric
33195,COMPONENT,Account,Letter of Credit,Secured on balance allocated exposure amount.OCY,Numeric
33176,COMPONENT,Account,Loan Account,Secured on balance allocated exposure amount.OCY,Numeric
30841,REFERENCE,Treasury,Banking Book Security Deal,Security Code,Reference
5990,REFERENCE,Treasury,Bond Cash-Flow,Security Code,Reference
4016,REFERENCE,Treasury,Equities Option Deal,Security Code,Reference
32171,REFERENCE,Account,Product Account Measurements,Security Code,Reference
2663,REFERENCE,Treasury,Repo/RevRepo Collateral Deal,Security Code,Reference
33120,REFERENCE,Collateral,RevRepo Collateral,Security Code,Reference
2666,REFERENCE,Treasury,Security,Security Code,Reference
2673,REFERENCE,Treasury,Security Bond,Security Code,Reference
2659,REFERENCE,Treasury,Security Deal,Security Code,Reference
5981,REFERENCE,Treasury,Security Deal Position,Security Code,Reference
2669,REFERENCE,Treasury,Security Quotation,Security Code,Reference
2676,REFERENCE,Treasury,Security Share,Security Code,Reference
30756,REFERENCE,Treasury,Trading Book Security Deal,Security Code,Reference
13459,REFERENCE,Treasury,Security Deal Position,Security Deal Position Identifier,Reference
2675,BASIC,Treasury,Security,Security description,Text
2682,BASIC,Treasury,Security Bond,Security description,Text
2684,BASIC,Treasury,Security Share,Security description,Text
31445,COMPOSITE,Account,Account Balance Type,Security FVOCI Accrued interest,Multi Currency
31463,COMPONENT,Account,Account Balance Type,Security FVOCI Accrued interest.EUR,Numeric
31458,COMPONENT,Account,Account Balance Type,Security FVOCI Accrued interest.LCY,Numeric
31454,COMPONENT,Account,Account Balance Type,Security FVOCI Accrued interest.OCY,Numeric
31436,COMPOSITE,Account,Account Balance Type,Security FVOCI Amortised Discount,Multi Currency
31456,COMPONENT,Account,Account Balance Type,Security FVOCI Amortised Discount.EUR,Numeric
31452,COMPONENT,Account,Account Balance Type,Security FVOCI Amortised Discount.LCY,Numeric
31446,COMPONENT,Account,Account Balance Type,Security FVOCI Amortised Discount.OCY,Numeric
31440,COMPOSITE,Account,Account Balance Type,Security FVOCI Market Value,Multi Currency
31460,COMPONENT,Account,Account Balance Type,Security FVOCI Market Value.EUR,Numeric
31455,COMPONENT,Account,Account Balance Type,Security FVOCI Market Value.LCY,Numeric
31450,COMPONENT,Account,Account Balance Type,Security FVOCI Market Value.OCY,Numeric
31449,COMPOSITE,Account,Account Balance Type,Security FVOCI Nominal Amount,Multi Currency
31468,COMPONENT,Account,Account Balance Type,Security FVOCI Nominal Amount.EUR,Numeric
31464,COMPONENT,Account,Account Balance Type,Security FVOCI Nominal Amount.LCY,Numeric
31459,COMPONENT,Account,Account Balance Type,Security FVOCI Nominal Amount.OCY,Numeric
31457,COMPOSITE,Account,Account Balance Type,Security FVOCI to be sent - Nominal Amount,Multi Currency
31474,COMPONENT,Account,Account Balance Type,Security FVOCI to be sent - Nominal Amount.EUR,Numeric
31470,COMPONENT,Account,Account Balance Type,Security FVOCI to be sent - Nominal Amount.LCY,Numeric
31466,COMPONENT,Account,Account Balance Type,Security FVOCI to be sent - Nominal Amount.OCY,Numeric
31453,COMPOSITE,Account,Account Balance Type,Security FVOCI to receive - Nominal Amount,Multi Currency
31472,COMPONENT,Account,Account Balance Type,Security FVOCI to receive - Nominal Amount.EUR,Numeric
31467,COMPONENT,Account,Account Balance Type,Security FVOCI to receive - Nominal Amount.LCY,Numeric
31462,COMPONENT,Account,Account Balance Type,Security FVOCI to receive - Nominal Amount.OCY,Numeric
31461,COMPOSITE,Account,Account Balance Type,Security FVPL Amortised Discount,Multi Currency
31478,COMPONENT,Account,Account Balance Type,Security FVPL Amortised Discount.EUR,Numeric
31475,COMPONENT,Account,Account Balance Type,Security FVPL Amortised Discount.LCY,Numeric
31471,COMPONENT,Account,Account Balance Type,Security FVPL Amortised Discount.OCY,Numeric
31228,COMPOSITE,Account,Account Balance Type,Security FVPL Asset Accrued Interest,Multi Currency
31248,COMPONENT,Account,Account Balance Type,Security FVPL Asset Accrued Interest.EUR,Numeric
31243,COMPONENT,Account,Account Balance Type,Security FVPL Asset Accrued Interest.LCY,Numeric
31238,COMPONENT,Account,Account Balance Type,Security FVPL Asset Accrued Interest.OCY,Numeric
31230,COMPOSITE,Account,Account Balance Type,Security FVPL Asset Nominal Amount,Multi Currency
31252,COMPONENT,Account,Account Balance Type,Security FVPL Asset Nominal Amount.EUR,Numeric
31247,COMPONENT,Account,Account Balance Type,Security FVPL Asset Nominal Amount.LCY,Numeric
31242,COMPONENT,Account,Account Balance Type,Security FVPL Asset Nominal Amount.OCY,Numeric
31421,COMPOSITE,Account,Account Balance Type,Security FVPL Liability Accrued Interest,Multi Currency
31441,COMPONENT,Account,Account Balance Type,Security FVPL Liability Accrued Interest.EUR,Numeric
31437,COMPONENT,Account,Account Balance Type,Security FVPL Liability Accrued Interest.LCY,Numeric
31432,COMPONENT,Account,Account Balance Type,Security FVPL Liability Accrued Interest.OCY,Numeric
31425,COMPOSITE,Account,Account Balance Type,Security FVPL Liability Nominal Amount,Multi Currency
31444,COMPONENT,Account,Account Balance Type,Security FVPL Liability Nominal Amount.EUR,Numeric
31439,COMPONENT,Account,Account Balance Type,Security FVPL Liability Nominal Amount.LCY,Numeric
31434,COMPONENT,Account,Account Balance Type,Security FVPL Liability Nominal Amount.OCY,Numeric
31465,COMPOSITE,Account,Account Balance Type,Security FVPL Market Value,Multi Currency
31482,COMPONENT,Account,Account Balance Type,Security FVPL Market Value.EUR,Numeric
31479,COMPONENT,Account,Account Balance Type,Security FVPL Market Value.LCY,Numeric
31476,COMPONENT,Account,Account Balance Type,Security FVPL Market Value.OCY,Numeric
31473,COMPOSITE,Account,Account Balance Type,Security FVPL to be sent - Nominal Amount,Multi Currency
31485,COMPONENT,Account,Account Balance Type,Security FVPL to be sent - Nominal Amount.EUR,Numeric
31483,COMPONENT,Account,Account Balance Type,Security FVPL to be sent - Nominal Amount.LCY,Numeric
31480,COMPONENT,Account,Account Balance Type,Security FVPL to be sent - Nominal Amount.OCY,Numeric
31469,COMPOSITE,Account,Account Balance Type,Security FVPL to receive - Nominal Amount,Multi Currency
31484,COMPONENT,Account,Account Balance Type,Security FVPL to receive - Nominal Amount.EUR,Numeric
31481,COMPONENT,Account,Account Balance Type,Security FVPL to receive - Nominal Amount.LCY,Numeric
31477,COMPONENT,Account,Account Balance Type,Security FVPL to receive - Nominal Amount.OCY,Numeric
38153,COMPOSITE,Account,Product Account Measurements,Security Position,Multi Currency
38156,COMPONENT,Account,Product Account Measurements,Security Position.EUR,Numeric
38155,COMPONENT,Account,Product Account Measurements,Security Position.LCY,Numeric
38154,COMPONENT,Account,Product Account Measurements,Security Position.OCY,Numeric
2678,BASIC,Treasury,Security Quotation,Security Quotation,Numeric
6487,COMPOSITE,Nomenclatory,Nomenclatory,Security Quotation Type,Referencial LOV
2681,COMPOSITE,Treasury,Security Quotation,Security Quotation Type,Referencial LOV
6489,COMPONENT,Nomenclatory,Nomenclatory,Security Quotation Type.Code,Text
2686,COMPONENT,Treasury,Security Quotation,Security Quotation Type.Code,Text
6488,COMPONENT,Nomenclatory,Nomenclatory,Security Quotation Type.Description,Text
2687,COMPONENT,Treasury,Security Quotation,Security Quotation Type.Description,Text
6478,COMPOSITE,Nomenclatory,Nomenclatory,Security type,Referencial LOV
2683,COMPOSITE,Treasury,Security,Security type,Referencial LOV
2698,COMPOSITE,Treasury,Security Bond,Security type,Referencial LOV
2701,COMPOSITE,Treasury,Security Share,Security type,Referencial LOV
6480,COMPONENT,Nomenclatory,Nomenclatory,Security type.Code,Text
2688,COMPONENT,Treasury,Security,Security type.Code,Text
2708,COMPONENT,Treasury,Security Bond,Security type.Code,Text
2714,COMPONENT,Treasury,Security Share,Security type.Code,Text
6479,COMPONENT,Nomenclatory,Nomenclatory,Security type.Description,Text
2691,COMPONENT,Treasury,Security,Security type.Description,Text
2715,COMPONENT,Treasury,Security Bond,Security type.Description,Text
2720,COMPONENT,Treasury,Security Share,Security type.Description,Text
31433,COMPOSITE,Account,Account Balance Type,Security under custody,Multi Currency
31451,COMPONENT,Account,Account Balance Type,Security under custody.EUR,Numeric
31447,COMPONENT,Account,Account Balance Type,Security under custody.LCY,Numeric
31442,COMPONENT,Account,Account Balance Type,Security under custody.OCY,Numeric
34231,BASIC,Party,Bank,Seller user,Text
30888,BASIC,Treasury,Banking Book Security Deal,Seller user,Text
2760,BASIC,Treasury,CAP Deal,Seller user,Text
2729,BASIC,Treasury,CIRS Deal,Seller user,Text
11913,BASIC,Party,Customer,Seller user,Text
2754,BASIC,Treasury,Equities Option Deal,Seller user,Text
2747,BASIC,Treasury,FX Option Deal,Seller user,Text
2723,BASIC,Treasury,Forex Deal,Seller user,Text
2738,BASIC,Treasury,Forward Deal,Seller user,Text
2726,BASIC,Treasury,IRS Deal,Seller user,Text
11914,BASIC,Party,Individual Customer,Seller user,Text
11915,BASIC,Party,Legal Entity Customer,Seller user,Text
2717,BASIC,Treasury,Money Market Deal,Seller user,Text
2734,BASIC,Treasury,Option Deal,Seller user,Text
11916,BASIC,Party,Professional Customer,Seller user,Text
2711,BASIC,Treasury,Repo/RevRepo Collateral Deal,Seller user,Text
2707,BASIC,Treasury,Repo/RevRepo Deal,Seller user,Text
2704,BASIC,Treasury,Security Deal,Seller user,Text
2731,BASIC,Treasury,Spot Deal,Seller user,Text
2745,BASIC,Treasury,Swap Deal,Seller user,Text
30803,BASIC,Treasury,Trading Book Security Deal,Seller user,Text
2700,BASIC,Treasury,Treasury Deal,Seller user,Text
36789,REFERENCE,Event,Sensitive unified customers according to Watch Provisioning List event,Sensitive Unified Customers According to Watch Provisioning List Event Identifier,Reference
41165,BASIC,KPI,Commercial Goal,September Prorated Commercial Goal,Numeric
2703,BASIC,Treasury,Bond Cash-Flow,Sequence Number,Numeric
9010,BASIC,Address,Party to Contact,Sequence Number,Numeric
2709,COMPOSITE,Treasury,Bond Cash-Flow,Sequence Status,Referencial LOV
6114,COMPOSITE,Nomenclatory,Nomenclatory,Sequence Status,Referencial LOV
2718,COMPONENT,Treasury,Bond Cash-Flow,Sequence Status.Code,Text
6116,COMPONENT,Nomenclatory,Nomenclatory,Sequence Status.Code,Text
2721,COMPONENT,Treasury,Bond Cash-Flow,Sequence Status.Description,Text
6115,COMPONENT,Nomenclatory,Nomenclatory,Sequence Status.Description,Text
37100,REFERENCE,Event,Service Access Event,Service Access Event Identifier,Reference
40385,COMPOSITE,Service,Bill Payments Collecting Service,Service Category,Referencial LOV
40375,COMPOSITE,Service,Collecting Service,Service Category,Referencial LOV
40391,COMPOSITE,Service,Core banking Bill Payments Collecting Service,Service Category,Referencial LOV
40378,COMPOSITE,Investment Fund,Easy Invest,Service Category,Referencial LOV
41114,COMPOSITE,Service,Easy Invest Measurements,Service Category,Referencial LOV
40374,COMPOSITE,Service,Employer Payroll Convention,Service Category,Referencial LOV
40386,COMPOSITE,Service,Insurance Payments Collecting Service,Service Category,Referencial LOV
12044,COMPOSITE,Nomenclatory,Nomenclatory,Service Category,Referencial LOV
40798,COMPOSITE,Service,Payroll Convention Measurements,Service Category,Referencial LOV
40373,COMPOSITE,Service,Remote Banking,Service Category,Referencial LOV
35200,COMPOSITE,Product and Service Catalog,Remote Banking Catalog,Service Category,Referencial LOV
40846,COMPOSITE,Service,Remote Banking Measurements,Service Category,Referencial LOV
15602,COMPOSITE,Service,Service,Service Category,Referencial LOV
40392,COMPOSITE,Service,Terminal Bill Payments Collecting Service,Service Category,Referencial LOV
40387,COMPONENT,Service,Bill Payments Collecting Service,Service Category.Code,Text
40381,COMPONENT,Service,Collecting Service,Service Category.Code,Text
40393,COMPONENT,Service,Core banking Bill Payments Collecting Service,Service Category.Code,Text
40383,COMPONENT,Investment Fund,Easy Invest,Service Category.Code,Text
41118,COMPONENT,Service,Easy Invest Measurements,Service Category.Code,Text
40379,COMPONENT,Service,Employer Payroll Convention,Service Category.Code,Text
40389,COMPONENT,Service,Insurance Payments Collecting Service,Service Category.Code,Text
12045,COMPONENT,Nomenclatory,Nomenclatory,Service Category.Code,Text
40803,COMPONENT,Service,Payroll Convention Measurements,Service Category.Code,Text
40376,COMPONENT,Service,Remote Banking,Service Category.Code,Text
35201,COMPONENT,Product and Service Catalog,Remote Banking Catalog,Service Category.Code,Text
40851,COMPONENT,Service,Remote Banking Measurements,Service Category.Code,Text
37609,COMPONENT,Service,Service,Service Category.Code,Text
40395,COMPONENT,Service,Terminal Bill Payments Collecting Service,Service Category.Code,Text
40388,COMPONENT,Service,Bill Payments Collecting Service,Service Category.Description,Text
40382,COMPONENT,Service,Collecting Service,Service Category.Description,Text
40394,COMPONENT,Service,Core banking Bill Payments Collecting Service,Service Category.Description,Text
40384,COMPONENT,Investment Fund,Easy Invest,Service Category.Description,Text
41121,COMPONENT,Service,Easy Invest Measurements,Service Category.Description,Text
40380,COMPONENT,Service,Employer Payroll Convention,Service Category.Description,Text
40390,COMPONENT,Service,Insurance Payments Collecting Service,Service Category.Description,Text
12046,COMPONENT,Nomenclatory,Nomenclatory,Service Category.Description,Text
40804,COMPONENT,Service,Payroll Convention Measurements,Service Category.Description,Text
40377,COMPONENT,Service,Remote Banking,Service Category.Description,Text
35202,COMPONENT,Product and Service Catalog,Remote Banking Catalog,Service Category.Description,Text
40853,COMPONENT,Service,Remote Banking Measurements,Service Category.Description,Text
37610,COMPONENT,Service,Service,Service Category.Description,Text
40396,COMPONENT,Service,Terminal Bill Payments Collecting Service,Service Category.Description,Text
37083,REFERENCE,Service,Easy Invest Opening Event,Service Event Identifier,Reference
37041,REFERENCE,Service,New Easy Invest Sale Event,Service Event Identifier,Reference
38353,REFERENCE,Service,Remote Banking Closing Event,Service Event Identifier,Reference
37034,REFERENCE,Service,Remote Banking New Sale Event,Service Event Identifier,Reference
37074,REFERENCE,Service,Remote Banking Opening Event,Service Event Identifier,Reference
37028,REFERENCE,Event,Service Access Event,Service Event Identifier,Reference
37019,REFERENCE,Service,Service Event,Service Event Identifier,Reference
32379,REFERENCE,Service,Bill Payments Collecting Service,Service Identifier,Reference
32371,REFERENCE,Service,Collecting Service,Service Identifier,Reference
37495,REFERENCE,Service,Core banking Bill Payments Collecting Service,Service Identifier,Reference
40330,REFERENCE,Investment Fund,Easy Invest,Service Identifier,Reference
36345,REFERENCE,Service,Easy Invest Opening Event,Service Identifier,Reference
15600,REFERENCE,Service,Employer Payroll Convention,Service Identifier,Reference
32387,REFERENCE,Service,Insurance Payments Collecting Service,Service Identifier,Reference
36242,REFERENCE,Service,New Easy Invest Sale Event,Service Identifier,Reference
6603,REFERENCE,Package,Package Components,Service Identifier,Reference
5213,REFERENCE,Service,Remote Banking,Service Identifier,Reference
38351,REFERENCE,Service,Remote Banking Closing Event,Service Identifier,Reference
29316,REFERENCE,Service,Remote Banking New Sale Event,Service Identifier,Reference
36352,REFERENCE,Service,Remote Banking Opening Event,Service Identifier,Reference
4256,REFERENCE,Service,Service,Service Identifier,Reference
21880,REFERENCE,Event,Service Access Event,Service Identifier,Reference
7693,REFERENCE,Service,Service Event,Service Identifier,Reference
37450,REFERENCE,Service,Terminal Bill Payments Collecting Service,Service Identifier,Reference
13890,COMPOSITE,Nomenclatory,Nomenclatory,Service to Customer Relation Type,Referencial LOV
13891,COMPONENT,Nomenclatory,Nomenclatory,Service to Customer Relation Type.Code,Text
13892,COMPONENT,Nomenclatory,Nomenclatory,Service to Customer Relation Type.Description,Text
39159,REFERENCE,Organisation,SESAME User,SESAME User Identifier,Reference
11052,BASIC,Transaction,Card Transaction,Settlement Amount,Numeric
28754,BASIC,Transaction,FX Card Non-Storno Transaction,Settlement Amount,Numeric
25211,BASIC,Transaction,FX Card Storno Transaction,Settlement Amount,Numeric
26790,BASIC,Transaction,FX Card Transaction,Settlement Amount,Numeric
28847,BASIC,Transaction,Non-FX Card Non-Storno Transaction,Settlement Amount,Numeric
25277,BASIC,Transaction,Non-FX Card Storno Transactions,Settlement Amount,Numeric
26602,BASIC,Transaction,Non-FX Card Transaction,Settlement Amount,Numeric
4438,COMPOSITE,Terminals,Merchant,Settlement Category,Referencial LOV
6418,COMPOSITE,Nomenclatory,Nomenclatory,Settlement Category,Referencial LOV
4440,COMPONENT,Terminals,Merchant,Settlement Category.Code,Text
6420,COMPONENT,Nomenclatory,Nomenclatory,Settlement Category.Code,Text
4439,COMPONENT,Terminals,Merchant,Settlement Category.Description,Text
6419,COMPONENT,Nomenclatory,Nomenclatory,Settlement Category.Description,Text
11053,COMPOSITE,Transaction,Card Transaction,Settlement Currency,Referencial LOV
28770,COMPOSITE,Transaction,FX Card Non-Storno Transaction,Settlement Currency,Referencial LOV
25221,COMPOSITE,Transaction,FX Card Storno Transaction,Settlement Currency,Referencial LOV
26737,COMPOSITE,Transaction,FX Card Transaction,Settlement Currency,Referencial LOV
28945,COMPOSITE,Transaction,Non-FX Card Non-Storno Transaction,Settlement Currency,Referencial LOV
25281,COMPOSITE,Transaction,Non-FX Card Storno Transactions,Settlement Currency,Referencial LOV
26650,COMPOSITE,Transaction,Non-FX Card Transaction,Settlement Currency,Referencial LOV
11626,COMPONENT,Transaction,Card Transaction,Settlement Currency.Code,Text
28781,COMPONENT,Transaction,FX Card Non-Storno Transaction,Settlement Currency.Code,Text
25237,COMPONENT,Transaction,FX Card Storno Transaction,Settlement Currency.Code,Text
26742,COMPONENT,Transaction,FX Card Transaction,Settlement Currency.Code,Text
28952,COMPONENT,Transaction,Non-FX Card Non-Storno Transaction,Settlement Currency.Code,Text
25289,COMPONENT,Transaction,Non-FX Card Storno Transactions,Settlement Currency.Code,Text
26655,COMPONENT,Transaction,Non-FX Card Transaction,Settlement Currency.Code,Text
11627,COMPONENT,Transaction,Card Transaction,Settlement Currency.Description,Text
28784,COMPONENT,Transaction,FX Card Non-Storno Transaction,Settlement Currency.Description,Text
25243,COMPONENT,Transaction,FX Card Storno Transaction,Settlement Currency.Description,Text
26746,COMPONENT,Transaction,FX Card Transaction,Settlement Currency.Description,Text
28956,COMPONENT,Transaction,Non-FX Card Non-Storno Transaction,Settlement Currency.Description,Text
25291,COMPONENT,Transaction,Non-FX Card Storno Transactions,Settlement Currency.Description,Text
26659,COMPONENT,Transaction,Non-FX Card Transaction,Settlement Currency.Description,Text
34997,BASIC,Transaction,Suspicious Transaction,Settlement Flag,Flag
37456,COMPOSITE,Service,Core banking Bill Payments Collecting Service,Settlement type,Referencial LOV
32421,COMPOSITE,Service,Insurance Payments Collecting Service,Settlement type,Referencial LOV
41256,COMPOSITE,Terminals,Merchant,Settlement type,Referencial LOV
32429,COMPOSITE,Nomenclatory,Nomenclatory,Settlement type,Referencial LOV
37415,COMPOSITE,Service,Terminal Bill Payments Collecting Service,Settlement type,Referencial LOV
37466,COMPONENT,Service,Core banking Bill Payments Collecting Service,Settlement type.Code,Text
32425,COMPONENT,Service,Insurance Payments Collecting Service,Settlement type.Code,Text
41258,COMPONENT,Terminals,Merchant,Settlement type.Code,Text
32431,COMPONENT,Nomenclatory,Nomenclatory,Settlement type.Code,Text
37421,COMPONENT,Service,Terminal Bill Payments Collecting Service,Settlement type.Code,Text
37464,COMPONENT,Service,Core banking Bill Payments Collecting Service,Settlement type.Description,Text
32423,COMPONENT,Service,Insurance Payments Collecting Service,Settlement type.Description,Text
41257,COMPONENT,Terminals,Merchant,Settlement type.Description,Text
32430,COMPONENT,Nomenclatory,Nomenclatory,Settlement type.Description,Text
37419,COMPONENT,Service,Terminal Bill Payments Collecting Service,Settlement type.Description,Text
1694,REFERENCE,Account,Loan Application,Setup employee,Reference
38978,COMPOSITE,Party,Bank,SG Company Identifier,Referencial LOV
6561,COMPOSITE,Party,Legal Entity Customer,SG Company Identifier,Referencial LOV
6594,COMPOSITE,Nomenclatory,Nomenclatory,SG Company Identifier,Referencial LOV
38980,COMPONENT,Party,Bank,SG Company Identifier.Code,Text
6562,COMPONENT,Party,Legal Entity Customer,SG Company Identifier.Code,Text
6595,COMPONENT,Nomenclatory,Nomenclatory,SG Company Identifier.Code,Text
38979,COMPONENT,Party,Bank,SG Company Identifier.Description,Text
6563,COMPONENT,Party,Legal Entity Customer,SG Company Identifier.Description,Text
6596,COMPONENT,Nomenclatory,Nomenclatory,SG Company Identifier.Description,Text
22150,REFERENCE,Party,SG Customer Classification,SG Customer Classification identifier,Reference
22146,REFERENCE,Party,Unified Customer measurements,SG Customer Classification identifier,Reference
2725,BASIC,Party,Unified Customer measurements,SG Customer Exposure in EUR equivalent,Numeric
11772,COMPOSITE,Party,SG Customer Classification,SG Customer Typology,Referencial LOV
11774,COMPONENT,Party,SG Customer Classification,SG Customer Typology.Code,Text
11773,COMPONENT,Party,SG Customer Classification,SG Customer Typology.Description,Text
39763,REFERENCE,Party,Legal Entity SG Group Mother External Party,SG Group Mother External Party identifier,Reference
39762,REFERENCE,Party,SG Group Mother External Party,SG Group Mother External Party identifier,Reference
40173,REFERENCE,Party,SG Group Mother External Party Tax Residency Country,SG Group Mother External Party identifier,Reference
39751,BASIC,Party,Legal Entity SG Group Mother External Party,SG Group Mother external party indicator,Text
39750,BASIC,Party,SG Group Mother External Party,SG Group Mother external party indicator,Text
34244,BASIC,Party,Bank,SG Party identifier,Text
995,BASIC,Party,Legal Entity Customer,SG Party identifier,Text
40099,BASIC,Party,Legal Entity Group Member External Party,SG Party identifier,Text
40051,BASIC,Party,Legal Entity Guarantor External Party,SG Party identifier,Text
40180,BASIC,Party,Legal Entity SG Group Mother External Party,SG Party identifier,Text
40325,BASIC,Party,Professional Group Member External Party,SG Party identifier,Text
40324,BASIC,Party,Professional Guarantor External Party,SG Party identifier,Text
34479,REFERENCE,Account,SG Product Classification,SG Product Classification Identifier,Reference
12795,COMPOSITE,Nomenclatory,Nomenclatory,SG Rating,Referencial LOV
2727,COMPOSITE,Party,SG Rating,SG Rating,Referencial LOV
9342,BASIC,Party,BRM Rating,SG Rating priority,Numeric
9341,BASIC,Party,BRM Risk Class Rating,SG Rating priority,Numeric
9343,BASIC,Party,Obligor rating,SG Rating priority,Numeric
2733,BASIC,Party,Risk Class Rating,SG Rating priority,Numeric
2730,BASIC,Party,SG Rating,SG Rating priority,Numeric
9344,BASIC,Party,WATCHLIST Rating,SG Rating priority,Numeric
12797,COMPONENT,Nomenclatory,Nomenclatory,SG Rating.Code,Text
12781,COMPONENT,Party,SG Rating,SG Rating.Code,Text
12796,COMPONENT,Nomenclatory,Nomenclatory,SG Rating.Description,Text
12782,COMPONENT,Party,SG Rating,SG Rating.Description,Text
3976,BASIC,Treasury,CAP Deal,SG Related Deal Reference,Numeric
3873,BASIC,Treasury,CIRS Deal,SG Related Deal Reference,Numeric
3970,BASIC,Treasury,Equities Option Deal,SG Related Deal Reference,Numeric
3963,BASIC,Treasury,FX Option Deal,SG Related Deal Reference,Numeric
3788,BASIC,Treasury,Forward Deal,SG Related Deal Reference,Numeric
3831,BASIC,Treasury,IRS Deal,SG Related Deal Reference,Numeric
3950,BASIC,Treasury,Option Deal,SG Related Deal Reference,Numeric
3802,BASIC,Treasury,Swap Deal,SG Related Deal Reference,Numeric
2737,REFERENCE,Party,Unified Customer measurements,SG Third Party Identifier,Reference
39761,REFERENCE,Party,Legal Entity SGB Beneficiary External Party,SGB Beneficiary External Party identifier,Reference
39760,REFERENCE,Party,SGB Beneficiary External Party,SGB Beneficiary External Party identifier,Reference
39749,BASIC,Party,Legal Entity SGB Beneficiary External Party,SGB Beneficiary external party indicator,Text
39748,BASIC,Party,SGB Beneficiary External Party,SGB Beneficiary external party indicator,Text
4388,BASIC,Party,Shareholder,Share holding,Percentage
12113,BASIC,Country,Country Rating,Short Term Rating Flag,Flag
37857,BASIC,Country,Country Rating - Fitch Ratings,Short Term Rating Flag,Flag
37869,BASIC,Country,Country Rating - Moody's Investors Service,Short Term Rating Flag,Flag
37881,BASIC,Country,Country Rating - Standard & Poor's Financial Services,Short Term Rating Flag,Flag
37676,BASIC,Party,Customer Rating - Fitch Ratings,Short Term Rating Flag,Flag
37689,BASIC,Party,Customer Rating - Moody's Investors Service,Short Term Rating Flag,Flag
37702,BASIC,Party,Customer Rating - Standard & Poor's Financial Services,Short Term Rating Flag,Flag
1838,BASIC,Regulatory Requirements,ALM deal,Signature Date,Date
12855,BASIC,Treasury,Master Agreement,Signature Date,Date
36252,COMPOSITE,Nomenclatory,Nomenclatory,Signature Type,Referencial LOV
36323,COMPOSITE,Party,Persons with signature specimen,Signature Type,Referencial LOV
36253,COMPONENT,Nomenclatory,Nomenclatory,Signature Type.Code,Text
36324,COMPONENT,Party,Persons with signature specimen,Signature Type.Code,Text
36254,COMPONENT,Nomenclatory,Nomenclatory,Signature Type.Description,Text
36325,COMPONENT,Party,Persons with signature specimen,Signature Type.Description,Text
37156,REFERENCE,Event,Significant absolute Rating event,Significant Absolute Rating Event Identifier,Reference
18918,BASIC,Party,Professional Customer,Single Owner flag,Flag
1518,BASIC,Party,Unified Customer measurements,SME Customer Flag,Flag
2751,BASIC,Party,Marketing Agreement,SMS contact agreement flag,Flag
5691,BASIC,Account,Card type,SMS PIN Delivery Flag,Flag
5692,BASIC,Account,Clasic card product,SMS PIN Delivery Flag,Flag
5693,BASIC,Account,Prepaid card product,SMS PIN Delivery Flag,Flag
1715,BASIC,Account,Accounting Product Classification,Solely Payments of Principal and Interest (SPPI),Flag
10928,COMPOSITE,Nomenclatory,Nomenclatory,Source of Transaction Response,Referencial LOV
10929,COMPONENT,Nomenclatory,Nomenclatory,Source of Transaction Response.Code,Text
10930,COMPONENT,Nomenclatory,Nomenclatory,Source of Transaction Response.Description,Text
34786,REFERENCE,Account,Account Event Measurements,Source System Code,Reference
40455,REFERENCE,Account,Card Event Measurements,Source System Code,Reference
40891,REFERENCE,Account,Card Measurements,Source System Code,Reference
40698,REFERENCE,Investment Fund,Easy Invest Event Measurements,Source System Code,Reference
41109,REFERENCE,Service,Easy Invest Measurements,Source System Code,Reference
40652,REFERENCE,Insurance,Insurance Event Measurements,Source System Code,Reference
41020,REFERENCE,Insurance,Insurance Measurements,Source System Code,Reference
40404,REFERENCE,Package,Package Event Measurements,Source System Code,Reference
40742,REFERENCE,Package,Package Measurements,Source System Code,Reference
40508,REFERENCE,Service,Payroll Convention Event Measurements,Source System Code,Reference
40794,REFERENCE,Service,Payroll Convention Measurements,Source System Code,Reference
40602,REFERENCE,Service,Remote Banking Event Measurements,Source System Code,Reference
40842,REFERENCE,Service,Remote Banking Measurements,Source System Code,Reference
25715,REFERENCE,Nomenclatory,Source System,Source System Code,Reference
25721,REFERENCE,Nomenclatory,Source System Module,Source System Code,Reference
40555,REFERENCE,Terminals,Terminal Event Measurements,Source System Code,Reference
40970,REFERENCE,Terminals,Terminal Measurements,Source System Code,Reference
25717,BASIC,Nomenclatory,Source System,Source System Description,Text
